Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
SALM,Salem Media Group Inc Class A,미디어 및 출판,533020.0,2,0,4,4,6,2,4,4,4,4,4,4
AQMS,Aqua Metals Inc,메탈&마이닝,512010.0,2,0,4,4,6,4,4,4,4,4,4,4
EDUC,Educational Development Corp,미디어 및 출판,533020.0,1,3,3,5,5,7,7,7,6,6,6,6
KFFB,Kentucky First Federal Bancorp,은행,551010.0,2,0,4,4,4,2,8,9,9,9,9,9
AAME,Atlantic American Corp,보험,553010.0,2,0,0,0,0,0,0,4,0,0,0,0
CPSH,CPS Technologies Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,5,5,6,6,6,6,6,6,6
ALNA,Allena Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,2,0,4,4,4,2,8,8,9,9,9,9
JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020.0,2,0,0,0,6,4,4,8,8,8,8,8
WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020.0,2,0,0,0,6,4,4,8,8,8,8,8
SOFO,Sonic Foundry Inc,소프트웨어 및 IT서비스,572010.0,2,0,0,0,6,4,4,4,4,4,4,4
TPST,Tempest Therapeutics Inc,생명과학 및 메디컬 리서치,562020.0,2,0,0,0,6,4,4,8,8,8,8,8
BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,5,5,6,6,6,6,6,6,6
SNOA,Sonoma Pharmaceuticals Inc,제약,562010.0,2,0,4,4,6,2,4,4,4,4,4,4
CCF,Chase Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,1,2,3,2,3,3,5,10,1,12,12
NBH,Neuberger Berman Municipal Fund Inc,다양한 금융서비스,555010.0,1,3,0,0,0,4,0,0,0,0,0,0
AE,Adams Resources & Energy Inc,오일 및 가스,501020.0,2,0,4,4,4,2,8,9,9,9,9,9
CVR,Chicago Rivet & Machine Co,"건설장비 및 대형차, 기차, 배",521020.0,2,0,4,4,4,2,8,9,9,9,9,9
HUSA,Houston American Energy Corp,오일 및 가스,501020.0,2,0,4,4,4,2,8,9,9,9,9,9
